ResearchFieldId,ResearchFieldLabel,PaperId,PaperTitle
R132,Computer Sciences,R129346,Joint Extraction of Entities and Relations Based on a Novel Decomposition Strategy
R132,Computer Sciences,R129380,Improving Relation Extraction by Pre-trained Language Representations
R132,Computer Sciences,R129390,Effective Modeling of Encoder-Decoder Architecture for Joint Entity and Relation Extraction
R132,Computer Sciences,R129468,Two are Better than One: Joint Entity and Relation Extraction with Table-Sequence Encoders
R132,Computer Sciences,R129399,A Hierarchical Framework for Relation Extraction with Reinforcement Learning
R132,Computer Sciences,R129405,BiTT: Bidirectional Tree Tagging for Joint Extraction of Overlapping Entities and Relations
R132,Computer Sciences,R129361,LUKE: Deep Contextualized Entity Representations with Entity-aware Self-attention
R132,Computer Sciences,R129508,Deeper Task-Specificity Improves Joint Entity and Relation Extraction
R132,Computer Sciences,R129518,Neural Metric Learning for Fast End-to-End Relation Extraction
R132,Computer Sciences,R129527,Joint entity recognition and relation extraction as a multi-head selection problem
R132,Computer Sciences,R129411,SciBERT: A Pretrained Language Model for Scientific Text
R132,Computer Sciences,R129488,Span-based Joint Entity and Relation Extraction with Transformer Pre-training
R132,Computer Sciences,R129839,Unsupervised Neural Machine Translation with SMT as Posterior Regularization
R132,Computer Sciences,R129538,Adversarial training for multi-context joint entity and relation extraction
R132,Computer Sciences,R129585,"Entity, Relation, and Event Extraction with Contextualized Span Representations"
R132,Computer Sciences,R129654,Edinburgh Neural Machine Translation Systems for WMT 16
R132,Computer Sciences,R129549,Entity-Relation Extraction as Multi-Turn Question Answering
R132,Computer Sciences,R129569,A General Framework for Information Extraction using Dynamic Span Graphs
R132,Computer Sciences,R129632,Transfer Learning in Biomedical Natural Language Processing: An Evaluation of BERT and ELMo on Ten Benchmarking Datasets
R132,Computer Sciences,R129787,Linguistic Input Features Improve Neural Machine Translation
R132,Computer Sciences,R129742,Incorporating a Local Translation Mechanism into Non-autoregressive Translation
R132,Computer Sciences,R129709,Random Feature Attention
R132,Computer Sciences,R129773,Deterministic Non-Autoregressive Neural Sequence Modeling by Iterative Refinement
R132,Computer Sciences,R129725,Unsupervised Statistical Machine Translation
R132,Computer Sciences,R129673,Phrase-Based & Neural Unsupervised Machine Translation
R132,Computer Sciences,R129799,Unsupervised Machine Translation Using Monolingual Corpora Only
R132,Computer Sciences,R129761,Non-Autoregressive Neural Machine Translation
R132,Computer Sciences,R129805,Improving Neural Language Modeling via Adversarial Training
R132,Computer Sciences,R129948,Piano Skills Assessment
R132,Computer Sciences,R129825,An Effective Approach to Unsupervised Machine Translation
R132,Computer Sciences,R129595,A Frustratingly Easy Approach for Entity and Relation Extraction
R132,Computer Sciences,R129793,Unsupervised Neural Machine Translation with Weight Sharing
R132,Computer Sciences,R130118,Cooperative Learning of Audio and Video Models from Self-Supervised Synchronization
R132,Computer Sciences,R130082,Audio-Visual Instance Discrimination with Cross-Modal Agreement
R132,Computer Sciences,R129926,Generating Long Sequences with Sparse Transformers
R132,Computer Sciences,R129977,Self-Supervised Learning by Cross-Modal Audio-Video Clustering
R132,Computer Sciences,R130221,Reading Wikipedia to Answer Open-Domain Questions
R132,Computer Sciences,R130209,Cluster-Former: Clustering-based Sparse Transformer for Long-Range Dependency Encoding
R132,Computer Sciences,R130247,A BERT Baseline for the Natural Questions
R132,Computer Sciences,R129958,Self-Supervised MultiModal Versatile Networks
R132,Computer Sciences,R129608,Domain-Specific Language Model Pretraining for Biomedical Natural Language Processing
R132,Computer Sciences,R130241,Frustratingly Easy Natural Question Answering
R132,Computer Sciences,R130126,XLNet: Generalized Autoregressive Pretraining for Language Understanding
R132,Computer Sciences,R130257,Stochastic Answer Networks for Machine Reading Comprehension
R132,Computer Sciences,R130323,A Fully Attention-Based Information Retriever
R132,Computer Sciences,R130308,Dynamic Coattention Networks For Question Answering
R132,Computer Sciences,R130293,Multi-Perspective Context Matching for Machine Comprehension
R132,Computer Sciences,R130276,FusionNet: Fusing via Fully-Aware Attention with Application to Machine Comprehension
R132,Computer Sciences,R130346,Words or Characters? Fine-grained Gating for Reading Comprehension
R132,Computer Sciences,R130420,Simple and Effective Multi-Paragraph Reading Comprehension
R132,Computer Sciences,R130331,Learning to Compute Word Embeddings On the Fly
R132,Computer Sciences,R130429,Dynamic Integration of Background Knowledge in Neural NLU Systems
R132,Computer Sciences,R130355,"BART: Denoising Sequence-to-Sequence Pre-training for Natural Language Generation, Translation, and Comprehension"
R132,Computer Sciences,R130479,Challenges in Data-to-Document Generation
R132,Computer Sciences,R130451,A Hierarchical Model for Data-to-Text Generation
R132,Computer Sciences,R130466,Data-to-Text Generation with Content Selection and Planning
R132,Computer Sciences,R130434,MEMEN: Multi-layer Embedding with Memory Networks for Machine Comprehension
R132,Computer Sciences,R130492,QA-GNN: Reasoning with Language Models and Knowledge Graphs for Question Answering
R132,Computer Sciences,R130545,Addressing Some Limitations of Transformers with Feedback Memory
R132,Computer Sciences,R130521,When Attention Meets Fast Recurrence: Training Language Models with Reduced Compute
R132,Computer Sciences,R130563,Improving Transformer Models by Reordering their Sublayers
R132,Computer Sciences,R130498,Dynamic Evaluation of Transformer Language Models
R132,Computer Sciences,R130572,Compressive Transformers for Long-Range Sequence Modelling
R132,Computer Sciences,R130584,Adaptive Attention Span in Transformers
R132,Computer Sciences,R130652,Longformer: The Long-Document Transformer
R132,Computer Sciences,R130669,Augmenting Self-attention with Persistent Memory
R132,Computer Sciences,R130733,Multiplicative LSTM for sequence modelling
R132,Computer Sciences,R130768,Hierarchical Multiscale Recurrent Neural Networks
R132,Computer Sciences,R130712,An Analysis of Neural Language Modeling at Multiple Scales
R132,Computer Sciences,R130749,Fast-Slow Recurrent Neural Networks
R132,Computer Sciences,R130689,Character-Level Language Modeling with Deeper Self-Attention
R132,Computer Sciences,R130839,Improved Language Modeling by Decoding the Past
R132,Computer Sciences,R130777,HyperNetworks
R132,Computer Sciences,R130803,Language Models with Transformers
R132,Computer Sciences,R130368,Deep contextualized word representations
R132,Computer Sciences,R130890,Regularizing and Optimizing LSTM Language Models
R132,Computer Sciences,R130786,Dynamic Evaluation of Neural Sequence Models
R132,Computer Sciences,R130871,Partially Shuffling the Training Data to Improve Language Models
R132,Computer Sciences,R130817,Direct Output Connection for a High-Rank Language Model
R132,Computer Sciences,R130909,Trellis Networks for Sequence Modeling
R132,Computer Sciences,R130852,Breaking the Softmax Bottleneck: A High-Rank RNN Language Model
R132,Computer Sciences,R130920,Fraternal Dropout
R132,Computer Sciences,R130946,Neural Architecture Search with Reinforcement Learning
R132,Computer Sciences,R130601,Transformer-XL: Attentive Language Models Beyond a Fixed-Length Context
R132,Computer Sciences,R130930,Deep Equilibrium Models
R132,Computer Sciences,R129853,Language Models are Few-Shot Learners
R132,Computer Sciences,R130962,Tying Word Vectors and Word Classifiers: A Loss Framework for Language Modeling
R132,Computer Sciences,R131002,R-Transformer: Recurrent Neural Network Enhanced Transformer
R132,Computer Sciences,R131032,Adaptive Input Representations for Neural Language Modeling
R132,Computer Sciences,R131015,Pay Attention when Required
R132,Computer Sciences,R131092,Antipodal Robotic Grasping using Generative Residual Convolutional Neural Network
R132,Computer Sciences,R131098,"Real-world multiobject, multigrasp detection"
R132,Computer Sciences,R131085,Discrete Flows: Invertible Generative Models of Discrete Data
R132,Computer Sciences,R130975,An Empirical Evaluation of Generic Convolutional and Recurrent Networks for Sequence Modeling
R132,Computer Sciences,R131110,"Closing the Loop for Robotic Grasping: A Real-time, Generative Grasp Synthesis Approach"
R132,Computer Sciences,R131102,Robotic Grasp Detection using Deep Convolutional Neural Networks
R132,Computer Sciences,R131048,Alleviating Sequence Information Loss with Data Overlapping and Prime Batch Sizes
R132,Computer Sciences,R131058,Language Modeling with Gated Convolutional Networks
R132,Computer Sciences,R131106,Real-Time Grasp Detection Using Convolutional Neural Networks
R132,Computer Sciences,R131069,Improving Neural Language Models with a Continuous Cache
R132,Computer Sciences,R131130,Multi-Format Contrastive Learning of Audio Representations
R132,Computer Sciences,R131114,Deep Learning for Detecting Robotic Grasps
R132,Computer Sciences,R131136,"Look, Listen and Learn"
R132,Computer Sciences,R131118,A Structured Learning Approach to Temporal Relation Extraction
R132,Computer Sciences,R131170,CURL: Contrastive Unsupervised Representations for Reinforcement Learning
R132,Computer Sciences,R131146,Deep Convolutional Neural Networks and Data Augmentation for Environmental Sound Classification
R132,Computer Sciences,R131122,Perceiver: General Perception with Iterative Attention
R132,Computer Sciences,R131153,Message Passing Attention Networks for Document Understanding
R132,Computer Sciences,R131142,Unsupervised Learning of Semantic Audio Representations
R132,Computer Sciences,R131266,Occupancy Anticipation for Efficient Exploration and Navigation
R132,Computer Sciences,R131280,Object Goal Navigation using Goal-Oriented Semantic Exploration
R132,Computer Sciences,R131248,Mean Actor Critic
R132,Computer Sciences,R131273,Integrating Egocentric Localization for More Realistic Point-Goal Navigation Agents
R132,Computer Sciences,R131630,Leveraging Monolingual Data for Crosslingual Compositional Word Representations
R132,Computer Sciences,R131694,Massively Multilingual Sentence Embeddings for Zero-Shot Cross-Lingual Transfer and Beyond
R132,Computer Sciences,R131297,Multi-task Deep Reinforcement Learning with PopArt
R132,Computer Sciences,R131636,Multilingual Models for Compositional Distributed Semantics
R132,Computer Sciences,R131642,MultiFiT: Efficient Multi-lingual Language Model Fine-tuning
R132,Computer Sciences,R131718,Bridging the domain gap in cross-lingual document classification
R132,Computer Sciences,R131287,DD-PPO: Learning Near-Perfect PointGoal Navigators from 2.5 Billion Frames
R132,Computer Sciences,R131751,DeepGG: a Deep Graph Generator
R132,Computer Sciences,R131730,BioSentVec: creating sentence embeddings for biomedical texts
R132,Computer Sciences,R131303,Neural Architecture Transfer
R132,Computer Sciences,R131658,A Corpus for Multilingual Document Classification in Eight Languages
R132,Computer Sciences,R131782,Text Summarization with Pretrained Encoders
R132,Computer Sciences,R131759,PEGASUS: Pre-training with Extracted Gap-sentences for Abstractive Summarization
R132,Computer Sciences,R131755,Knowledge Graph Embedding with Atrous Convolution and Residual Learning
R132,Computer Sciences,R131861,Structure-Infused Copy Mechanisms for Abstractive Summarization
R132,Computer Sciences,R131833,Concept Pointer Network for Abstractive Summarization
R132,Computer Sciences,R131851,Soft Layer-Specific Multi-Task Summarization with Entailment and Question Generation
R132,Computer Sciences,R131845,Global Encoding for Abstractive Summarization
R132,Computer Sciences,R131867,Simple Unsupervised Summarization by Contextual Matching
R132,Computer Sciences,R131839,Joint Parsing and Generation for Abstractive Summarization
R132,Computer Sciences,R131877,A Distributional Perspective on Reinforcement Learning
R132,Computer Sciences,R131797,"Don't Give Me the Details, Just the Summary! Topic-Aware Convolutional Neural Networks for Extreme Summarization"
R132,Computer Sciences,R131873,ScisummNet: A Large Annotated Corpus and Content-Impact Models for Scientific Paper Summarization with Citation Networks
R132,Computer Sciences,R133007,Learning values across many orders of magnitude
R132,Computer Sciences,R133207,Deep Exploration via Bootstrapped DQN
